sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
10.10.100.6,10.10.192.130,36718,5718,6,1,44,S,2014/12/04T00:05:32.267,0.000,2014/12/04T00:05:32.267,?
10.10.100.6,10.10.192.130,36718,88,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,2135,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,8180,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,8651,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.192.130,10.10.100.6,3871,36718,6,1,40,RA,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,280,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,6025,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.192.130,10.10.100.6,49175,36718,6,1,40,RA,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,9081,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.192.130,10.10.100.6,5718,36718,6,1,40,RA,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.192.130,10.10.100.6,88,36718,6,1,40,RA,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,8192,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,18101,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,13,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.100.6,10.10.192.130,36718,32776,6,1,44,S,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.192.130,10.10.100.6,2135,36718,6,1,40,RA,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.192.130,10.10.100.6,8180,36718,6,1,40,RA,2014/12/04T00:05:32.268,0.000,2014/12/04T00:05:32.268,?
10.10.192.130,10.10.100.6,8651,36718,6,1,40,RA,2014/12/04T00:05:32.269,0.000,2014/12/04T00:05:32.269,?
10.10.100.6,10.10.192.130,36718,1089,6,1,44,S,2014/12/04T00:05:32.269,0.000,2014/12/04T00:05:32.269,?
10.10.100.6,10.10.192.130,36718,51103,6,1,44,S,2014/12/04T00:05:32.269,0.000,2014/12/04T00:05:32.269,?
10.10.192.130,10.10.100.6,280,36718,6,1,40,RA,2014/12/04T00:05:32.269,0.000,2014/12/04T00:05:32.269,?
10.10.192.130,10.10.100.6,6025,36718,6,1,40,RA,2014/12/04T00:05:32.269,0.000,2014/12/04T00:05:32.269,?
10.10.192.130,10.10.100.6,9081,36718,6,1,40,RA,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.192.130,10.10.100.6,8192,36718,6,1,40,RA,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.192.130,10.10.100.6,18101,36718,6,1,40,RA,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.192.130,10.10.100.6,13,36718,6,1,40,RA,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.192.130,10.10.100.6,32776,36718,6,1,40,RA,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.192.130,10.10.100.6,1089,36718,6,1,40,RA,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.192.130,10.10.100.6,51103,36718,6,1,40,RA,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,106,6,1,44,S,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,1234,6,1,44,S,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,146,6,1,44,S,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,10629,6,1,44,S,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,83,6,1,44,S,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,1217,6,1,44,S,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,3493,6,1,44,S,2014/12/04T00:05:32.270,0.000,2014/12/04T00:05:32.270,?
10.10.100.6,10.10.192.130,36718,1717,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,60020,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,60443,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,48080,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,340,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,1053,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,8007,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,1213,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,49157,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,1073,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.100.6,10.10.192.130,36718,9110,6,1,44,S,2014/12/04T00:05:32.271,0.000,2014/12/04T00:05:32.271,?
10.10.192.130,10.10.100.6,106,36718,6,1,40,RA,2014/12/04T00:05:32.272,0.000,2014/12/04T00:05:32.272,?
10.10.192.130,10.10.100.6,1234,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,146,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,10629,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,83,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,1217,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,3493,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,1717,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,60020,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,60443,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,48080,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,340,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,1053,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,8007,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,1213,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,49157,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,1073,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.192.130,10.10.100.6,9110,36718,6,1,40,RA,2014/12/04T00:05:32.273,0.000,2014/12/04T00:05:32.273,?
10.10.100.6,10.10.192.130,36718,1782,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,1556,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,1037,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,2909,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,9898,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,222,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,9917,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,32774,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,1069,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,1174,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.100.6,10.10.192.130,36718,9535,6,1,44,S,2014/12/04T00:05:32.274,0.000,2014/12/04T00:05:32.274,?
10.10.192.130,10.10.100.6,1782,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,1556,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,1037,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,2909,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,9898,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,222,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,9917,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,32774,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,1069,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,1174,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.192.130,10.10.100.6,9535,36718,6,1,40,RA,2014/12/04T00:05:32.275,0.000,2014/12/04T00:05:32.275,?
10.10.128.67,10.10.128.66,1032,3389,6,1,113,PA,2014/12/04T00:05:32.313,0.000,2014/12/04T00:05:32.313,?
10.10.100.6,10.1.1.2,36029,53,17,1,67,,2014/12/04T00:05:32.360,0.000,2014/12/04T00:05:32.360,?
10.1.1.2,10.10.100.6,53,36029,17,1,123,,2014/12/04T00:05:32.361,0.000,2014/12/04T00:05:32.361,?
10.10.100.6,10.10.128.66,0,2048,1,1,28,,2014/12/04T00:05:32.361,0.000,2014/12/04T00:05:32.361,?
10.10.100.6,10.10.128.66,42684,443,6,1,44,S,2014/12/04T00:05:32.362,0.000,2014/12/04T00:05:32.362,?
10.10.100.6,10.10.128.66,42684,80,6,1,40,A,2014/12/04T00:05:32.362,0.000,2014/12/04T00:05:32.362,?
10.10.100.6,10.10.128.66,0,3328,1,1,40,,2014/12/04T00:05:32.362,0.000,2014/12/04T00:05:32.362,?
10.10.128.66,10.10.100.6,0,0,1,1,28,,2014/12/04T00:05:32.362,0.000,2014/12/04T00:05:32.362,?
10.10.128.66,10.10.100.6,443,42684,6,1,40,RA,2014/12/04T00:05:32.362,0.000,2014/12/04T00:05:32.362,?
10.10.128.66,10.10.100.6,80,42684,6,1,40,R,2014/12/04T00:05:32.362,0.000,2014/12/04T00:05:32.362,?
10.10.128.66,10.10.100.6,0,3584,1,1,40,,2014/12/04T00:05:32.362,0.000,2014/12/04T00:05:32.362,?
10.10.100.6,10.1.1.2,55028,53,17,1,71,,2014/12/04T00:05:32.363,0.000,2014/12/04T00:05:32.363,?
10.1.1.2,10.10.100.6,53,55028,17,1,143,,2014/12/04T00:05:32.364,0.000,2014/12/04T00:05:32.364,?
10.10.100.6,10.10.128.66,42684,80,6,1,44,S,2014/12/04T00:05:32.364,0.000,2014/12/04T00:05:32.364,?
10.10.100.6,10.10.128.66,42684,995,6,1,44,S,2014/12/04T00:05:32.364,0.000,2014/12/04T00:05:32.364,?
10.10.100.6,10.10.128.66,42684,554,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.100.6,10.10.128.66,42684,1723,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.100.6,10.10.128.66,42684,5900,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.100.6,10.10.128.66,42684,445,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.100.6,10.10.128.66,42684,139,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.100.6,10.10.128.66,42684,8080,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.100.6,10.10.128.66,42684,3306,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.100.6,10.10.128.66,42684,23,6,1,44,S,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.128.66,10.10.100.6,80,42684,6,1,44,SA,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.128.66,10.10.100.6,995,42684,6,1,40,RA,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.128.66,10.10.100.6,554,42684,6,1,40,RA,2014/12/04T00:05:32.365,0.000,2014/12/04T00:05:32.365,?
10.10.128.66,10.10.100.6,1723,42684,6,1,40,RA,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.100.6,10.10.128.66,42684,80,6,1,40,R,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.128.66,10.10.100.6,5900,42684,6,1,40,RA,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.128.66,10.10.100.6,445,42684,6,1,44,SA,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.128.66,10.10.100.6,139,42684,6,1,44,SA,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.128.66,10.10.100.6,8080,42684,6,1,44,SA,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.128.66,10.10.100.6,3306,42684,6,1,40,RA,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.128.66,10.10.100.6,23,42684,6,1,40,RA,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.100.6,10.10.128.66,42684,445,6,1,40,R,2014/12/04T00:05:32.366,0.000,2014/12/04T00:05:32.366,?
10.10.100.6,10.10.128.66,42684,139,6,1,40,R,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,8080,6,1,40,R,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,25,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,8888,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,3389,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,111,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,993,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,53,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,110,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.128.66,10.10.100.6,25,42684,6,1,44,SA,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,22,6,1,44,S,2014/12/04T00:05:32.367,0.000,2014/12/04T00:05:32.367,?
10.10.100.6,10.10.128.66,42684,199,6,1,44,S,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,135,6,1,44,S,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,25,6,1,40,R,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.128.66,10.10.100.6,8888,42684,6,1,40,RA,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.128.66,10.10.100.6,3389,42684,6,1,44,SA,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,113,6,1,44,S,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,443,6,1,44,S,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,3389,6,1,40,R,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.128.66,10.10.100.6,111,42684,6,1,40,RA,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.128.66,10.10.100.6,993,42684,6,1,40,RA,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,143,6,1,44,S,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,1720,6,1,44,S,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.128.66,10.10.100.6,53,42684,6,1,40,RA,2014/12/04T00:05:32.368,0.000,2014/12/04T00:05:32.368,?
10.10.100.6,10.10.128.66,42684,256,6,1,44,S,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.100.6,10.10.128.66,42684,1025,6,1,44,S,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.128.66,10.10.100.6,110,42684,6,1,44,SA,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.100.6,10.10.128.66,42684,587,6,1,44,S,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.128.66,10.10.100.6,22,42684,6,1,40,RA,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.128.66,10.10.100.6,199,42684,6,1,40,RA,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.100.6,10.10.128.66,42684,21,6,1,44,S,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.100.6,10.10.128.66,42684,110,6,1,40,R,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.128.66,10.10.100.6,135,42684,6,1,44,SA,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.100.6,10.10.128.66,42684,2013,6,1,44,S,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.128.66,10.10.100.6,113,42684,6,1,40,RA,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.100.6,10.10.128.66,42684,4445,6,1,44,S,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.100.6,10.10.128.66,42684,135,6,1,40,R,2014/12/04T00:05:32.369,0.000,2014/12/04T00:05:32.369,?
10.10.128.66,10.10.100.6,443,42684,6,1,40,RA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,143,42684,6,1,40,RA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,1720,42684,6,1,40,RA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,256,42684,6,1,40,RA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,1025,42684,6,1,44,SA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,587,42684,6,1,40,RA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,21,42684,6,1,40,RA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,2013,42684,6,1,40,RA,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.100.6,10.10.128.66,42684,1025,6,1,40,R,2014/12/04T00:05:32.370,0.000,2014/12/04T00:05:32.370,?
10.10.128.66,10.10.100.6,4445,42684,6,1,40,RA,2014/12/04T00:05:32.371,0.000,2014/12/04T00:05:32.371,?
10.10.100.6,10.10.128.66,42684,9594,6,1,44,S,2014/12/04T00:05:32.371,0.000,2014/12/04T00:05:32.371,?
10.10.100.6,10.10.128.66,42684,2121,6,1,44,S,2014/12/04T00:05:32.371,0.000,2014/12/04T00:05:32.371,?
10.10.100.6,10.10.128.66,42684,512,6,1,44,S,2014/12/04T00:05:32.371,0.000,2014/12/04T00:05:32.371,?
10.10.100.6,10.10.128.66,42684,55055,6,1,44,S,2014/12/04T00:05:32.371,0.000,2014/12/04T00:05:32.371,?
10.10.100.6,10.10.128.66,42684,1145,6,1,44,S,2014/12/04T00:05:32.371,0.000,2014/12/04T00:05:32.371,?
10.10.100.6,10.10.128.66,42684,42,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,3826,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,1022,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.128.66,10.10.100.6,9594,42684,6,1,40,RA,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,15002,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,20222,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.128.66,10.10.100.6,2121,42684,6,1,40,RA,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,9917,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.128.66,10.10.100.6,512,42684,6,1,40,RA,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,1122,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,3580,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,1187,6,1,44,S,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.128.66,10.10.100.6,55055,42684,6,1,40,RA,2014/12/04T00:05:32.372,0.000,2014/12/04T00:05:32.372,?
10.10.100.6,10.10.128.66,42684,4899,6,1,44,S,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.128.66,10.10.100.6,1145,42684,6,1,40,RA,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.100.6,10.10.128.66,42684,1641,6,1,44,S,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.128.66,10.10.100.6,42,42684,6,1,40,RA,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.128.66,10.10.100.6,3826,42684,6,1,40,RA,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.100.6,10.10.128.66,42684,1085,6,1,44,S,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.100.6,10.10.128.66,42684,50003,6,1,44,S,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.128.66,10.10.100.6,1022,42684,6,1,40,RA,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.100.6,10.10.128.66,42684,5001,6,1,44,S,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.128.66,10.10.100.6,15002,42684,6,1,40,RA,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.100.6,10.10.128.66,42684,1533,6,1,44,S,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.128.66,10.10.100.6,20222,42684,6,1,40,RA,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.100.6,10.10.128.66,42684,3493,6,1,44,S,2014/12/04T00:05:32.373,0.000,2014/12/04T00:05:32.373,?
10.10.128.66,10.10.100.6,9917,42684,6,1,40,RA,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.100.6,10.10.128.66,42684,1050,6,1,44,S,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.100.6,10.10.128.66,42684,2323,6,1,44,S,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.128.66,10.10.100.6,1122,42684,6,1,40,RA,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.100.6,10.10.128.66,42684,8085,6,1,44,S,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.128.66,10.10.100.6,3580,42684,6,1,40,RA,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.128.66,10.10.100.6,1187,42684,6,1,40,RA,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.100.6,10.10.128.66,42684,7106,6,1,44,S,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.128.66,10.10.100.6,4899,42684,6,1,40,RA,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
10.10.100.6,10.10.128.66,42684,3260,6,1,44,S,2014/12/04T00:05:32.374,0.000,2014/12/04T00:05:32.374,?
